Subject,Course ID,Course Title,Course Description,Credits
Art History and Visual Culture,ARTH_O 301,Critical Viewing - Advanced Studies,"Key ideas influencing art theory, art practice, and visual culture studies and topics relating to the emergence and globalization of Euro-American art ideologies and practices. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 309,Performance Art: Global Perspectives,"History, theory, and practice of performance art as a visual medium, a global language, and a political force. Explores a wide range of experimental and interdisciplinary performance art practices, including key contributions by Indigenous artists. Credit will be granted for only one of ARTH 309, CULT 309, THTR 309, or WRLD 309. Prerequisite: Third-year standing. Equivalency: CULT 380, THTR 309, WRLD 309.",	3
Art History and Visual Culture,ARTH_O 315,History of 20th-Century Art,Examination of the visual arts of North America and Europe from 1900-1960; pivotal artists and artistic movements; theoretical and critical study of the interrelationship between art production and consumption since the advent of modernism; the changing role of the artist as the bearer of cultural values. [3-0-0] Prerequisite: Third-year standing.,	3
Art History and Visual Culture,ARTH_O 316,History of 20th-Century Art II,Examination of the visual arts of North America and Europe from 1960 to the present; pivotal artists and artistic movements; theoretical and critical study of the interrelationship between art production and consumption since advent of postmodernism; changing role of the artist as the bearer of cultural values. [3-0-0] Prerequisite: Third-year standing.,	3
Art History and Visual Culture,ARTH_O 320,Art in Canada 1900-1970,"Artistic practice in Canada from the beginning of the twentieth century to 1970. Developments in film, video, photography, performance, painting, and sculpture are considered. Emphasis on art's relationship to the changing political, economic, and social arenas in Canada during this time. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 321,Art in Canada 1970 to the Present,"Artistic practice in Canada from 1970 to the present. Video, film, and photography will be considered along with visual artists' continuing engagement with painting and sculpture. Emphasis on art's relationship to the changing political, economic, and social arenas during this time. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 323,"Creative Activism: Art, Media, and Social Justice","Examination of the convergence between social justice movements, activist media, and artistic practice. Credit will be granted for only one of ARTH 323 or CULT 320. [3-0-0] Prerequisite: 3 credits of ARTH or CULT, or permission of the instructor. ARTH 101, ARTH 102 or CULT 100, CULT 101 strongly recommended. Equivalency: CULT320",	3
Art History and Visual Culture,ARTH_O 368,Aspects of Asian Art,"Arts and visual cultures of pre-modern China, Japan, and/or Southeast Asia and their impacts viewed through religious, philosophical, and historical contexts. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 370,Story and Image Across the Islamic World,"Selections from the arts of the book across the Islamic world (8th to 19th C) showing how literature inspired painters and calligraphers to weave together word and image. Digital art historical approaches will normally be used, though no computing experience is required. Credit will be granted for only one of ARTH 370, DIHU 370, or WRLD 370. Prerequisite: Third-year standing. Equivalency: DIHU 370, WRLD 370",	3
Art History and Visual Culture,ARTH_O 375,Encountering India: The Age of the Mughals,"An examination of interrelated arts, visual cultures and texts in South Asia (15th to 19th C) within their historical and cultural contexts. Topics include the rise of the multicultural Mughal Empire, the roles of Hinduism, Islam, and Sikhism, and encounters with Renaissance and Colonial Europe. Digital art historical approaches will normally be used, though no computing experience is required. Credit will be granted for only one of ARTH 375, DIHU 375, or WRLD 375. Prerequisite: Third-year standing. Equivalency: DIHU 375, WRLD 375",	3
Art History and Visual Culture,ARTH_O 378,"The Arts of Medieval Spain: Three Religions, One Culture","Medieval Iberia's Christian, Muslim, and Jewish communities and their shared visual cultures, literatures, and religious traditions. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 380,African Art and Visual Culture,Historic and contemporary sub-Saharan African art and visual culture with emphasis on socio-historical contexts. [3-0-0] Prerequisite: Third-year standing.,	3
Art History and Visual Culture,ARTH_O 385,African Dress and Fashion,"An examination of historical and contemporary African dress and fashion emphasizing sociocultural and political contexts, transculturalism, and global identities. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 390,Indigenous Art and Visual Culture,Historic and contemporary North American Indigenous art and visual culture with emphasis on socio-historical contexts and cultural identity. [3-0-0] Prerequisite: Third-year standing.,	3
Art History and Visual Culture,ARTH_O 395,Renaissance Europe in a Global Context,"A re-evaluation of conventional Renaissance art history facilitated by intercultural perspectives, gender studies, cognitive science, and cultural theory. [3-0-0] Prerequisite: Third-year standing.",	3
Art History and Visual Culture,ARTH_O 396,Seventeenth-Century European Art in a Global Context,Studies of seventeenth-century European visual cultures during a period of rapid global expansion. [3-0-0] Prerequisite: Third-year standing.,	3
Art History and Visual Culture,ARTH_O 397,Latin American Art and Visual Culture Since 1521,Latin American art and visual cultures from the colonial period to the present. [3-0-0] Prerequisite: Third-year standing.,	3
Art History and Visual Culture,ARTH_O 403,Global Surrealism,"The development of Surrealism from its roots in 20th-century French thought to its global proliferation in film, literature, visual culture and contemporary theories. Credit will be granted for only one of ARTH 403 or WRLD 403. Prerequisite: Third-year standing. Equivalency: WRLD 403",	3
